h2h_score,common_score,transitive_score,total_score,h2h_series,common_series,transitive_series,total_series,info_units,elo_radiant,elo_dire,elo_diff,elo_score,strength,confidence,period_days,decision_mode,confidence_label,radiant_win
0.0,0.0,0.0,-0.10830458765595874,0,0,0,0,0,1457.8949209336774,1474.1406090820713,-16.24568814839381,-0.10830458765595874,0.10830458765595874,0.10830458765595874,30,elo_only,низкая,1
0.0,0.0,0.0,-1.4731283542516713,0,0,0,0,0,1500.0,1720.9692531377507,-220.96925313775068,-1.4731283542516713,1.0,1.0,30,elo_only,высокая,0
0.0,0.0,0.0,0.8201652320858254,0,0,0,0,0,1684.711909718459,1561.6871249055853,123.0247848128738,0.8201652320858254,0.8201652320858254,0.8201652320858254,30,elo_only,высокая,1
0.0,0.0,0.0,0.08976830261632433,0,0,0,0,0,1510.9127393319734,1497.4474939395247,13.46524539244865,0.08976830261632433,0.08976830261632433,0.08976830261632433,30,elo_only,низкая,1
0.0,0.0,0.0,-0.08332012706524893,0,0,0,0,0,1459.7687554779807,1472.266774537768,-12.498019059787339,-0.08332012706524893,0.08332012706524893,0.08332012706524893,30,elo_only,низкая,1
0.0,0.0,0.0,-0.9299419463452872,0,0,0,0,0,1551.8072206222337,1691.2985125740267,-139.49129195179307,-0.9299419463452872,0.9299419463452872,0.9299419463452872,30,elo_only,высокая,1
0.0,0.0,0.0,1.5338837241587029,0,0,0,0,0,1724.6145753321725,1494.532016708367,230.08255862380543,1.5338837241587029,1.0,1.0,30,elo_only,высокая,1
0.0,0.0,0.0,0.4628550045771302,0,0,0,0,0,1673.7827522577209,1604.3545015711513,69.42825068656953,0.4628550045771302,0.4628550045771302,0.4628550045771302,30,elo_only,низкая,0
0.0,0.0,0.0,0.33978912534486577,0,0,0,0,0,1512.5856660538357,1461.6172972521058,50.968368801729866,0.33978912534486577,0.33978912534486577,0.33978912534486577,30,elo_only,низкая,1
0.0,0.0,0.0,0.8415476268117346,0,0,0,0,0,1636.8175146087876,1510.5853705870275,126.23214402176018,0.8415476268117346,0.8415476268117346,0.8415476268117346,30,elo_only,высокая,0
0.0,0.0,0.0,0.3576951024799928,0,0,0,0,0,1513.7276107765651,1460.0733454045662,53.65426537199892,0.3576951024799928,0.3576951024799928,0.3576951024799928,30,elo_only,низкая,0
0.0,-0.6660412642466966,-0.25381043132691006,-1.6270284178801289,0,6,1,6,6.0,1626.5799551537812,1770.728028198796,-144.14807304501483,-0.9609871536334321,0.8,0.6666666666666666,5,primary,высокая,0
0.0,0.0,0.0,0.500367336838076,0,0,0,0,0,1619.7122313325106,1544.6571308067992,75.0551005257114,0.500367336838076,0.500367336838076,0.500367336838076,30,elo_only,средняя,1
0.0,0.0,0.0,-0.329243842889241,0,0,0,0,0,1462.176247269924,1511.5628237033102,-49.38657643338615,-0.329243842889241,0.329243842889241,0.329243842889241,30,elo_only,низкая,0
-3.99133588855468,-0.6645986003115427,-0.25326067086115983,-2.2109646565339895,1,6,1,7,7.0,1616.9745071680718,1777.1237780804804,-160.1492709124086,-1.067661806082724,0.8666666666666667,0.7777777777777778,5,primary,высокая,0
0.0,0.0,0.0,0.613177409676667,0,0,0,0,0,1628.1657997596328,1536.1891883081328,91.97661145150005,0.613177409676667,0.613177409676667,0.613177409676667,30,elo_only,средняя,1
-3.9865357400854444,-0.663079642728397,-0.2526818369359351,-2.3060913990424696,1,6,1,7,7.0,1608.2293850148264,1782.9538595159772,-174.72447450115078,-1.1648298300076718,0.8666666666666667,0.7777777777777778,5,primary,высокая,0
0.0,-0.10073063821010836,0.0,0.09920311940602011,0,6,0,6,6.0,1598.9354335189144,1568.945369876495,29.990063642419273,0.19993375761612847,0.42645416517493867,0.6666666666666666,3,primary,низкая,1
3.9908350257003407,-0.10049983978251234,0.0,0.7736598082432831,1,6,0,7,7.0,1609.3479064374594,1558.53289695795,50.8150094795094,0.338766729863396,0.6729759488648756,0.7777777777777778,3,primary,средняя,0
0.0,-0.10016740392444176,0.0,0.059033998974814414,1,6,0,7,7.0,1595.323226312962,1572.5575770824473,22.765649230514782,0.15177099487009854,0.48240906639328385,0.7777777777777778,5,primary,низкая,1
0.0,0.0,0.0,-0.031501023611940585,0,0,0,0,0,1606.0584034869273,1610.7835570287184,-4.725153541791087,-0.031501023611940585,0.031501023611940585,0.031501023611940585,30,elo_only,низкая,0
0.0,0.0,0.0,-0.20012058095872665,0,0,0,0,0,1593.4119366859184,1623.4300238297274,-30.018087143808998,-0.20012058095872665,0.20012058095872665,0.20012058095872665,30,elo_only,низкая,1
0.0,0.0,0.0,-0.008690848174284534,0,0,0,0,0,1607.7691666447515,1609.0727938708942,-1.3036272261426802,-0.008690848174284534,0.008690848174284534,0.008690848174284534,30,elo_only,низкая,1
0.0,0.0,0.0,0.1638772252792948,0,0,0,0,0,1620.6952114674546,1596.1136276755603,24.581583791894218,0.1638772252792948,0.1638772252792948,0.1638772252792948,30,elo_only,низкая,1
0.0,0.0,0.0,0.16387687971690715,0,0,0,0,0,1494.9307147372208,1470.3491827796847,24.581531957536072,0.16387687971690715,0.16387687971690715,0.16387687971690715,30,elo_only,низкая,1
0.0,0.0,0.0,-0.19051162524270693,0,0,0,0,0,1468.7510980481368,1497.3278418345428,-28.57674378640604,-0.19051162524270693,0.19051162524270693,0.19051162524270693,30,elo_only,низкая,0
0.0,0.0,0.0,1.2214880461380275,0,0,0,0,0,1683.2232069207041,1500.0,183.22320692070411,1.2214880461380275,1.0,1.0,30,elo_only,высокая,1
0.0,0.0,0.0,-1.298641434060314,0,0,0,0,0,1493.0561950869942,1687.8524101960413,-194.79621510904713,-1.298641434060314,1.0,1.0,30,elo_only,высокая,0
0.0,0.0,0.0,-0.8218280931951889,0,0,0,0,0,1587.4545168567795,1710.7287308360578,-123.27421397927833,-0.8218280931951889,0.8218280931951889,0.8218280931951889,30,elo_only,высокая,0
0.0,0.0,0.0,-0.207056168272458,0,0,0,0,0,1434.9507255781941,1466.0091508190628,-31.0584252408687,-0.207056168272458,0.207056168272458,0.207056168272458,30,elo_only,низкая,0
0.0,-0.8863973945541539,-0.08573136984971544,-0.816631779750357,0,2,8,8,2.4,1618.3126014686509,1727.947662953747,-109.63506148509623,-0.7309004099006415,0.3777684746000952,0.26666666666666666,30,transitive,низкая,1
0.0,0.0,0.0,0.9314535643093981,0,0,0,0,0,1717.3062591029104,1577.5882244565007,139.7180346464097,0.9314535643093981,0.9314535643093981,0.9314535643093981,30,elo_only,высокая,1
